Biračko mjesto:,municipality_ID,party,values
078A007,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A007,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,1
078A007,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A007,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A007,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,10
078A007,078,PARTIJA PRAVOG PUTA,0
078A007,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A007,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A007,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A008,078,BPS - SEFER HALILOVIĆ,4
078A008,078,STRANKA ZA BOSNU I HERCEGOVINU,25
078A008,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,137
078A008,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A008,078,DEMOKRATSKA STRANKA INVALIDA BIH,1
078A008,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A008,078,SDA - STRANKA DEMOKRATSKE AKCIJE,442
078A008,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A008,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
078A008,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A008,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,2
078A008,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,4
078A008,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
078A008,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,28
078A008,078,PARTIJA PRAVOG PUTA,0
078A008,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A008,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A008,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A009,078,BPS - SEFER HALILOVIĆ,5
078A009,078,STRANKA ZA BOSNU I HERCEGOVINU,12
078A009,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,166
078A009,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
078A009,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A009,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A009,078,SDA - STRANKA DEMOKRATSKE AKCIJE,135
078A009,078,NARODNA STRANKA RADOM ZA BOLJITAK,9
078A009,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
078A009,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A009,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,1
078A009,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A009,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
078A009,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,12
078A009,078,PARTIJA PRAVOG PUTA,1
078A009,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A009,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A009,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A010,078,BPS - SEFER HALILOVIĆ,8
078A010,078,STRANKA ZA BOSNU I HERCEGOVINU,7
078A010,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,110
078A010,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A010,078,DEMOKRATSKA STRANKA INVALIDA BIH,1
078A010,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A010,078,SDA - STRANKA DEMOKRATSKE AKCIJE,200
078A010,078,NARODNA STRANKA RADOM ZA BOLJITAK,1
078A010,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
078A010,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A010,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A010,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A010,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A010,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,15
078A010,078,PARTIJA PRAVOG PUTA,1
078A010,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A010,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A010,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A011A,078,BPS - SEFER HALILOVIĆ,6
078A011A,078,STRANKA ZA BOSNU I HERCEGOVINU,44
078A011A,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,149
078A011A,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A011A,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A011A,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A011A,078,SDA - STRANKA DEMOKRATSKE AKCIJE,233
078A011A,078,NARODNA STRANKA RADOM ZA BOLJITAK,2
078A011A,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,3
078A011A,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A011A,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A011A,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
078A011A,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
078A011A,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,19
078A011A,078,PARTIJA PRAVOG PUTA,0
078A011A,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A011A,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A011A,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A011B,078,BPS - SEFER HALILOVIĆ,1
078A011B,078,STRANKA ZA BOSNU I HERCEGOVINU,27
078A011B,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,164
078A011B,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A011B,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A011B,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
078A011B,078,SDA - STRANKA DEMOKRATSKE AKCIJE,195
078A011B,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A011B,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
078A011B,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A011B,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,2
078A011B,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A011B,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A011B,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,5
078A011B,078,PARTIJA PRAVOG PUTA,0
078A011B,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A011B,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A011B,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A012A,078,BPS - SEFER HALILOVIĆ,7
078A012A,078,STRANKA ZA BOSNU I HERCEGOVINU,2
078A012A,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,59
078A012A,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A012A,078,DEMOKRATSKA STRANKA INVALIDA BIH,3
078A012A,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A012A,078,SDA - STRANKA DEMOKRATSKE AKCIJE,500
078A012A,078,NARODNA STRANKA RADOM ZA BOLJITAK,1
078A012A,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
078A012A,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A012A,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A012A,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
078A012A,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
078A012A,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,14
078A012A,078,PARTIJA PRAVOG PUTA,0
078A012A,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A012A,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A012A,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
078A012B,078,BPS - SEFER HALILOVIĆ,2
078A012B,078,STRANKA ZA BOSNU I HERCEGOVINU,7
078A012B,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,47
078A012B,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A012B,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A012B,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A012B,078,SDA - STRANKA DEMOKRATSKE AKCIJE,455
078A012B,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A012B,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
078A012B,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A012B,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A012B,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
078A012B,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
078A012B,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,7
078A012B,078,PARTIJA PRAVOG PUTA,0
078A012B,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
078A012B,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A012B,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A012C,078,BPS - SEFER HALILOVIĆ,7
078A012C,078,STRANKA ZA BOSNU I HERCEGOVINU,8
078A012C,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,112
078A012C,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,2
078A012C,078,DEMOKRATSKA STRANKA INVALIDA BIH,1
078A012C,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
078A012C,078,SDA - STRANKA DEMOKRATSKE AKCIJE,493
078A012C,078,NARODNA STRANKA RADOM ZA BOLJITAK,2
078A012C,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
078A012C,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A012C,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A012C,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A012C,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
078A012C,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,10
078A012C,078,PARTIJA PRAVOG PUTA,0
078A012C,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A012C,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A012C,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A013,078,BPS - SEFER HALILOVIĆ,14
078A013,078,STRANKA ZA BOSNU I HERCEGOVINU,29
078A013,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,271
078A013,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3
078A013,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A013,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
078A013,078,SDA - STRANKA DEMOKRATSKE AKCIJE,284
078A013,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A013,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
078A013,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A013,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,3
078A013,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
078A013,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,6
078A013,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,37
078A013,078,PARTIJA PRAVOG PUTA,1
078A013,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
078A013,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A013,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
078A014,078,BPS - SEFER HALILOVIĆ,4
078A014,078,STRANKA ZA BOSNU I HERCEGOVINU,11
078A014,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,70
078A014,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A014,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A014,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
078A014,078,SDA - STRANKA DEMOKRATSKE AKCIJE,204
078A014,078,NARODNA STRANKA RADOM ZA BOLJITAK,1
078A014,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
078A014,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A014,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A014,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A014,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A014,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,8
078A014,078,PARTIJA PRAVOG PUTA,0
078A014,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A014,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A014,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A015,078,BPS - SEFER HALILOVIĆ,2
078A015,078,STRANKA ZA BOSNU I HERCEGOVINU,2
078A015,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,138
078A015,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
078A015,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A015,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,5
078A015,078,SDA - STRANKA DEMOKRATSKE AKCIJE,518
078A015,078,NARODNA STRANKA RADOM ZA BOLJITAK,2
078A015,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
078A015,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A015,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A015,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
078A015,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A015,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,15
078A015,078,PARTIJA PRAVOG PUTA,0
078A015,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A015,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
078A015,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,1
078A016,078,BPS - SEFER HALILOVIĆ,10
078A016,078,STRANKA ZA BOSNU I HERCEGOVINU,31
078A016,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,210
078A016,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A016,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A016,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
078A016,078,SDA - STRANKA DEMOKRATSKE AKCIJE,422
078A016,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A016,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
078A016,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A016,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,1
078A016,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A016,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A016,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,13
078A016,078,PARTIJA PRAVOG PUTA,0
078A016,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
078A016,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A016,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A017,078,BPS - SEFER HALILOVIĆ,15
078A017,078,STRANKA ZA BOSNU I HERCEGOVINU,16
078A017,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,169
078A017,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A017,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A017,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,5
078A017,078,SDA - STRANKA DEMOKRATSKE AKCIJE,455
078A017,078,NARODNA STRANKA RADOM ZA BOLJITAK,3
078A017,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
078A017,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1
078A017,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A017,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,1
078A017,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,2
078A017,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,27
078A017,078,PARTIJA PRAVOG PUTA,1
078A017,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A017,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A017,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A018,078,BPS - SEFER HALILOVIĆ,0
078A018,078,STRANKA ZA BOSNU I HERCEGOVINU,1
078A018,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,6
078A018,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A018,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A018,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
078A018,078,SDA - STRANKA DEMOKRATSKE AKCIJE,153
078A018,078,NARODNA STRANKA RADOM ZA BOLJITAK,1
078A018,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
078A018,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A018,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A018,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A018,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
078A018,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,1
078A018,078,PARTIJA PRAVOG PUTA,0
078A018,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A018,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A018,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A019,078,BPS - SEFER HALILOVIĆ,11
078A019,078,STRANKA ZA BOSNU I HERCEGOVINU,24
078A019,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,149
078A019,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A019,078,DEMOKRATSKA STRANKA INVALIDA BIH,1
078A019,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
078A019,078,SDA - STRANKA DEMOKRATSKE AKCIJE,258
078A019,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A019,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,2
078A019,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A019,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A019,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,3
078A019,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
078A019,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,33
078A019,078,PARTIJA PRAVOG PUTA,0
078A019,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A019,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A019,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
078A020,078,BPS - SEFER HALILOVIĆ,2
078A020,078,STRANKA ZA BOSNU I HERCEGOVINU,19
078A020,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,166
078A020,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A020,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A020,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,1
078A020,078,SDA - STRANKA DEMOKRATSKE AKCIJE,284
078A020,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A020,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,1
078A020,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A020,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A020,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,2
078A020,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A020,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,21
078A020,078,PARTIJA PRAVOG PUTA,0
078A020,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
078A020,078,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
078A020,078,KOALICIJA PREOKRET: GDS BIH I NEP BIH,8
078A021,078,BPS - SEFER HALILOVIĆ,5
078A021,078,STRANKA ZA BOSNU I HERCEGOVINU,3
078A021,078,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,117
078A021,078,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0
078A021,078,DEMOKRATSKA STRANKA INVALIDA BIH,0
078A021,078,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
078A021,078,SDA - STRANKA DEMOKRATSKE AKCIJE,409
078A021,078,NARODNA STRANKA RADOM ZA BOLJITAK,0
078A021,078,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
078A021,078,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
078A021,078,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
078A021,078,STRANKA UDRUŽENIH NEZAVISNIH DEMOKRATA BOSNE I HERCEGOVINE,0
078A021,078,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,1
078A021,078,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,11
078A021,078,PARTIJA PRAVOG PUTA,0
078A021,078,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
