Election,Election Unit,Type,Party,Votes
parliament_bih,515,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_bih,515,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_bih,515,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_bih,515,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,8
parliament_bih,515,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,6
parliament_bih,515,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,0
parliament_bih,515,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_bih,514,POŠTOM,BPS - SEFER HALILOVIĆ,28
parliament_bih,514,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,260
parliament_bih,514,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,289
parliament_bih,514,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,1
parliament_bih,514,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,11
parliament_bih,514,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,331
parliament_bih,514,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1
parliament_bih,514,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,1
parliament_bih,514,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,13
parliament_bih,514,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,236
parliament_bih,514,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,36
parliament_bih,514,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,15
parliament_bih,514,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
parliament_bih,514,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,343
parliament_bih,514,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_bih,514,POŠTOM,HSS - NHI,35
parliament_bih,514,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,98
parliament_bih,514,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,9
parliament_bih,514,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,5
parliament_bih,514,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,4
parliament_bih,514,ODUSTVO,BPS - SEFER HALILOVIĆ,20
parliament_bih,514,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,90
parliament_bih,514,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,213
parliament_bih,514,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,12
parliament_bih,514,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,8
parliament_bih,514,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,182
parliament_bih,514,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,91
parliament_bih,514,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,4
parliament_bih,514,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,7
parliament_bih,514,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,90
parliament_bih,514,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,9
parliament_bih,514,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,2
parliament_bih,514,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_bih,514,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,153
parliament_bih,514,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,1
parliament_bih,514,ODUSTVO,HSS - NHI,8
parliament_bih,514,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,26
parliament_bih,514,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,44
parliament_bih,514,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,24
parliament_bih,514,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
parliament_bih,514,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_bih,514,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,3
parliament_bih,514,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,10
parliament_bih,514,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_bih,514,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
parliament_bih,514,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,7
parliament_bih,514,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,0
parliament_bih,514,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_bih,514,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0
parliament_bih,514,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,9
parliament_bih,514,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_bih,514,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,1
parliament_bih,514,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_bih,514,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,19
parliament_bih,514,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_bih,514,POTVRÐENI,HSS - NHI,0
parliament_bih,514,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,23
parliament_bih,514,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,3
parliament_bih,514,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_bih,514,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
parliament_bih,513,POŠTOM,BPS - SEFER HALILOVIĆ,118
parliament_bih,513,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,641
parliament_bih,513,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,436
parliament_bih,513,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,3
parliament_bih,513,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,24
parliament_bih,513,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,227
parliament_bih,513,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,25
parliament_bih,513,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,72
parliament_bih,513,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,23
parliament_bih,513,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,375
parliament_bih,513,POŠTOM,STRANKA KOKUZA - SKOK,33
parliament_bih,513,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,82
parliament_bih,513,POŠTOM,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,11
parliament_bih,513,POŠTOM,KOALICIJA PREOKRET: GDS BIH I NEP BIH,6
parliament_bih,513,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,21
parliament_bih,513,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_bih,513,POŠTOM,HSS - NHI,4
parliament_bih,513,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,13
parliament_bih,513,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,97
parliament_bih,513,POŠTOM,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,4
parliament_bih,513,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,6
parliament_bih,513,ODUSTVO,BPS - SEFER HALILOVIĆ,62
parliament_bih,513,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,314
parliament_bih,513,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,427
parliament_bih,513,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,10
parliament_bih,513,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,36
parliament_bih,513,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,294
parliament_bih,513,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,53
parliament_bih,513,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,41
parliament_bih,513,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,12
parliament_bih,513,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,227
parliament_bih,513,ODUSTVO,STRANKA KOKUZA - SKOK,34
parliament_bih,513,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,36
parliament_bih,513,ODUSTVO,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,7
parliament_bih,513,ODUSTVO,KOALICIJA PREOKRET: GDS BIH I NEP BIH,2
parliament_bih,513,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,28
parliament_bih,513,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,3
parliament_bih,513,ODUSTVO,HSS - NHI,8
parliament_bih,513,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1
parliament_bih,513,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,51
parliament_bih,513,ODUSTVO,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,83
parliament_bih,513,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
parliament_bih,513,POTVRÐENI,BPS - SEFER HALILOVIĆ,10
parliament_bih,513,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,7
parliament_bih,513,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,23
parliament_bih,513,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_bih,513,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,2
parliament_bih,513,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,8
parliament_bih,513,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,12
parliament_bih,513,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_bih,513,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5
parliament_bih,513,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,17
parliament_bih,513,POTVRÐENI,STRANKA KOKUZA - SKOK,0
parliament_bih,513,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,7
parliament_bih,513,POTVRÐENI,LIBERALNO DEMOKRATSKA STRANKA - EVROPSKA EKOLOŠKA STRANKA E-5,0
parliament_bih,513,POTVRÐENI,KOALICIJA PREOKRET: GDS BIH I NEP BIH,0
parliament_bih,513,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1
parliament_bih,513,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
parliament_bih,513,POTVRÐENI,HSS - NHI,0
parliament_bih,513,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0
parliament_bih,513,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,10
parliament_bih,513,POTVRÐENI,STRANKA PENZIONERA - UMIROVLJENIKA BOSNE I HERCEGOVINE,0
parliament_bih,513,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
parliament_bih,512,POŠTOM,BPS - SEFER HALILOVIĆ,45
parliament_bih,512,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,292
parliament_bih,512,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,385
parliament_bih,512,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,1
parliament_bih,512,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,14
parliament_bih,512,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,194
parliament_bih,512,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,135
parliament_bih,512,POŠTOM,STRANKA KOKUZA - SKOK,5
parliament_bih,512,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,48
parliament_bih,512,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,156
parliament_bih,512,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,83
parliament_bih,512,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,15
parliament_bih,512,ODUSTVO,BPS - SEFER HALILOVIĆ,13
parliament_bih,512,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,33
parliament_bih,512,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,92
parliament_bih,512,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,9
parliament_bih,512,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,5
parliament_bih,512,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,112
parliament_bih,512,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,49
parliament_bih,512,ODUSTVO,STRANKA KOKUZA - SKOK,1
parliament_bih,512,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,13
parliament_bih,512,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,233
parliament_bih,512,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,76
parliament_bih,512,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,26
parliament_bih,512,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_bih,512,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,0
parliament_bih,512,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,2
parliament_bih,512,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_bih,512,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_bih,512,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,1
parliament_bih,512,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0
parliament_bih,512,POTVRÐENI,STRANKA KOKUZA - SKOK,0
parliament_bih,512,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0
parliament_bih,512,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,23
parliament_bih,512,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,13
parliament_bih,512,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,2
parliament_bih,511,POŠTOM,BPS - SEFER HALILOVIĆ,18
parliament_bih,511,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,342
parliament_bih,511,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,251
parliament_bih,511,POŠTOM,DEMOKRATSKA STRANKA INVALIDA BIH,4
parliament_bih,511,POŠTOM,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,7
parliament_bih,511,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,320
parliament_bih,511,POŠTOM,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,7
parliament_bih,511,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,249
parliament_bih,511,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,4
parliament_bih,511,POŠTOM,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,76
parliament_bih,511,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,206
parliament_bih,511,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,25
parliament_bih,511,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,57
parliament_bih,511,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,272
parliament_bih,511,POŠTOM,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,59
parliament_bih,511,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,9
parliament_bih,511,POŠTOM,STRANKA ZA NAROD BOSNE I HERCEGOVINE,5
parliament_bih,511,ODUSTVO,BPS - SEFER HALILOVIĆ,4
parliament_bih,511,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,61
parliament_bih,511,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,109
parliament_bih,511,ODUSTVO,DEMOKRATSKA STRANKA INVALIDA BIH,6
parliament_bih,511,ODUSTVO,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,3
parliament_bih,511,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,83
parliament_bih,511,ODUSTVO,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,72
parliament_bih,511,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,273
parliament_bih,511,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_bih,511,ODUSTVO,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,21
parliament_bih,511,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,31
parliament_bih,511,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,5
parliament_bih,511,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,42
parliament_bih,511,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,50
parliament_bih,511,ODUSTVO,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,16
parliament_bih,511,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,9
parliament_bih,511,ODUSTVO,STRANKA ZA NAROD BOSNE I HERCEGOVINE,2
parliament_bih,511,POTVRÐENI,BPS - SEFER HALILOVIĆ,0
parliament_bih,511,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,0
parliament_bih,511,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,10
parliament_bih,511,POTVRÐENI,DEMOKRATSKA STRANKA INVALIDA BIH,0
parliament_bih,511,POTVRÐENI,BOSS - BOSANSKA STRANKA - MIRNES AJANOVIĆ,0
parliament_bih,511,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,9
parliament_bih,511,POTVRÐENI,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
parliament_bih,511,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,6
parliament_bih,511,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
parliament_bih,511,POTVRÐENI,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3
parliament_bih,511,POTVRÐENI,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,4
parliament_bih,511,POTVRÐENI,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1
parliament_bih,511,POTVRÐENI,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4
parliament_bih,511,POTVRÐENI,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,8
parliament_bih,511,POTVRÐENI,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,3
parliament_bih,511,POTVRÐENI,NARODNA STRANKA RADOM ZA BOLJITAK,4
parliament_bih,511,POTVRÐENI,STRANKA ZA NAROD BOSNE I HERCEGOVINE,0
kanton,210,POŠTOM,STRANKA ZA BOSNU I HERCEGOVINU,53
kanton,210,POŠTOM,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,27
kanton,210,POŠTOM,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,0
kanton,210,POŠTOM,SDA - STRANKA DEMOKRATSKE AKCIJE,79
kanton,210,POŠTOM,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,9
kanton,210,POŠTOM,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,7
kanton,210,POŠTOM,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,234
kanton,210,POŠTOM,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,2
kanton,210,POŠTOM,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0
kanton,210,POŠTOM,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,53
kanton,210,POŠTOM,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3
kanton,210,POŠTOM,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,53
kanton,210,POŠTOM,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
kanton,210,POŠTOM,HSS - NHI,7
kanton,210,POŠTOM,NARODNA STRANKA RADOM ZA BOLJITAK,9
kanton,210,POŠTOM,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,1
kanton,210,POŠTOM,HSP BIH,23
kanton,210,POŠTOM,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,23
kanton,210,POŠTOM,ĆURKOVIĆ STIPO - RADE - NEOVISNI KANDIDAT,1
kanton,210,POŠTOM,HSP DR. ANTE STARČEVIĆ – PRAVAŠI 21 STOLJEĆA,3
kanton,210,ODUSTVO,STRANKA ZA BOSNU I HERCEGOVINU,5
kanton,210,ODUSTVO,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,10
kanton,210,ODUSTVO,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,8
kanton,210,ODUSTVO,SDA - STRANKA DEMOKRATSKE AKCIJE,9
kanton,210,ODUSTVO,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,16
kanton,210,ODUSTVO,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,73
kanton,210,ODUSTVO,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,208
kanton,210,ODUSTVO,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
kanton,210,ODUSTVO,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,1
kanton,210,ODUSTVO,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,6
kanton,210,ODUSTVO,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2
kanton,210,ODUSTVO,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,36
kanton,210,ODUSTVO,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0
kanton,210,ODUSTVO,HSS - NHI,2
kanton,210,ODUSTVO,NARODNA STRANKA RADOM ZA BOLJITAK,1
kanton,210,ODUSTVO,ZAVIČAJNI SOCIJALDEMOKRATI - MILE MARČETA,1
kanton,210,ODUSTVO,HSP BIH,6
kanton,210,ODUSTVO,HRVATSKA DEMOKRATSKA ZAJEDNICA 1990 - HDZ 1990,9
kanton,210,ODUSTVO,ĆURKOVIĆ STIPO - RADE - NEOVISNI KANDIDAT,2
kanton,210,ODUSTVO,HSP DR. ANTE STARČEVIĆ – PRAVAŠI 21 STOLJEĆA,0
kanton,210,POTVRÐENI,STRANKA ZA BOSNU I HERCEGOVINU,0
kanton,210,POTVRÐENI,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,4
kanton,210,POTVRÐENI,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,0
kanton,210,POTVRÐENI,SDA - STRANKA DEMOKRATSKE AKCIJE,2
kanton,210,POTVRÐENI,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,0
kanton,210,POTVRÐENI,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0
kanton,210,POTVRÐENI,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,5
kanton,210,POTVRÐENI,SDU BIH - SOCIJALDEMOKRATSKA UNIJA BOSNE I HERCEGOVINE,0
