Biračko mjesto:,municipality_ID,party,votes
200C055R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
200C055R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,104.0
200C055R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C055R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C055R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,1.0
200C055R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,6.0
200C055R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,8.0
200C055R,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C055R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,65.0
200C055R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,2.0
200C055R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,5.0
200C055R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C055R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2.0
200C055R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,25.0
200C055R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,3.0
200C055R,200,СРПСКА НАПРЕДНА СТРАНКА,1.0
200C055R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,47.0
200C055R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1.0
200C055R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C055R,200,HSS - NHI,0.0
200C055R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C055R,200,BPS - SEFER HALILOVIĆ,0.0
200C056AR,200,STRANKA ZA BOSNU I HERCEGOVINU,0.0
200C056AR,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,1.0
200C056AR,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,6.0
200C056AR,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,92.0
200C056AR,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,3.0
200C056AR,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C056AR,200,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
200C056AR,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,16.0
200C056AR,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,8.0
200C056AR,200,NARODNA STRANKA RADOM ZA BOLJITAK,2.0
200C056AR,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,133.0
200C056AR,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
200C056AR,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,12.0
200C056AR,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C056AR,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1.0
200C056AR,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,15.0
200C056AR,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
200C056AR,200,СРПСКА НАПРЕДНА СТРАНКА,2.0
200C056AR,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,24.0
200C056AR,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
200C056AR,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C056AR,200,HSS - NHI,2.0
200C056AR,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C056AR,200,BPS - SEFER HALILOVIĆ,0.0
200C056BR,200,STRANKA ZA BOSNU I HERCEGOVINU,0.0
200C056BR,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
200C056BR,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,4.0
200C056BR,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,80.0
200C056BR,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1.0
200C056BR,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C056BR,200,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
200C056BR,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,3.0
200C056BR,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,6.0
200C056BR,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C056BR,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,86.0
200C056BR,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
200C056BR,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,3.0
200C056BR,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C056BR,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
200C056BR,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,23.0
200C056BR,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
200C056BR,200,СРПСКА НАПРЕДНА СТРАНКА,9.0
200C056BR,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,20.0
200C056BR,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
200C056BR,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C056BR,200,HSS - NHI,0.0
200C056BR,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C056BR,200,BPS - SEFER HALILOVIĆ,0.0
200C057AR,200,STRANKA ZA BOSNU I HERCEGOVINU,0.0
200C057AR,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,1.0
200C057AR,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,5.0
200C057AR,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,146.0
200C057AR,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C057AR,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C057AR,200,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
200C057AR,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,17.0
200C057AR,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,28.0
200C057AR,200,NARODNA STRANKA RADOM ZA BOLJITAK,4.0
200C057AR,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,155.0
200C057AR,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,2.0
200C057AR,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,9.0
200C057AR,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C057AR,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,11.0
200C057AR,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,17.0
200C057AR,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
200C057AR,200,СРПСКА НАПРЕДНА СТРАНКА,11.0
200C057AR,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,15.0
200C057AR,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,1.0
200C057AR,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C057AR,200,HSS - NHI,0.0
200C057AR,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C057AR,200,BPS - SEFER HALILOVIĆ,0.0
200C057BR,200,STRANKA ZA BOSNU I HERCEGOVINU,0.0
200C057BR,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
200C057BR,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,7.0
200C057BR,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,167.0
200C057BR,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1.0
200C057BR,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C057BR,200,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
200C057BR,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,24.0
200C057BR,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,16.0
200C057BR,200,NARODNA STRANKA RADOM ZA BOLJITAK,2.0
200C057BR,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,180.0
200C057BR,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,4.0
200C057BR,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,11.0
200C057BR,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C057BR,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,11.0
200C057BR,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,25.0
200C057BR,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
200C057BR,200,СРПСКА НАПРЕДНА СТРАНКА,10.0
200C057BR,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,13.0
200C057BR,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
200C057BR,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C057BR,200,HSS - NHI,0.0
200C057BR,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C057BR,200,BPS - SEFER HALILOVIĆ,0.0
200C057CR,200,STRANKA ZA BOSNU I HERCEGOVINU,0.0
200C057CR,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,1.0
200C057CR,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,4.0
200C057CR,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,119.0
200C057CR,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C057CR,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C057CR,200,SDA - STRANKA DEMOKRATSKE AKCIJE,0.0
200C057CR,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,11.0
200C057CR,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,21.0
200C057CR,200,NARODNA STRANKA RADOM ZA BOLJITAK,4.0
200C057CR,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,152.0
200C057CR,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
200C057CR,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,10.0
200C057CR,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C057CR,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,5.0
200C057CR,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,17.0
200C057CR,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,0.0
200C057CR,200,СРПСКА НАПРЕДНА СТРАНКА,11.0
200C057CR,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,16.0
200C057CR,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
200C057CR,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C057CR,200,HSS - NHI,0.0
200C057CR,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C057CR,200,BPS - SEFER HALILOVIĆ,0.0
200C058R,200,STRANKA ZA BOSNU I HERCEGOVINU,14.0
200C058R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,93.0
200C058R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,8.0
200C058R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,18.0
200C058R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C058R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C058R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,27.0
200C058R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,26.0
200C058R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0.0
200C058R,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C058R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,39.0
200C058R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
200C058R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,2.0
200C058R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C058R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
200C058R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0.0
200C058R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,10.0
200C058R,200,СРПСКА НАПРЕДНА СТРАНКА,1.0
200C058R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,7.0
200C058R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
200C058R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1.0
200C058R,200,HSS - NHI,5.0
200C058R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,0.0
200C058R,200,BPS - SEFER HALILOVIĆ,1.0
200C059R,200,STRANKA ZA BOSNU I HERCEGOVINU,13.0
200C059R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,104.0
200C059R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,1.0
200C059R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,9.0
200C059R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1.0
200C059R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C059R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,18.0
200C059R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,6.0
200C059R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,1.0
200C059R,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C059R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,15.0
200C059R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
200C059R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0.0
200C059R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C059R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
200C059R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,5.0
200C059R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,15.0
200C059R,200,СРПСКА НАПРЕДНА СТРАНКА,0.0
200C059R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,6.0
200C059R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2.0
200C059R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C059R,200,HSS - NHI,0.0
200C059R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3.0
200C059R,200,BPS - SEFER HALILOVIĆ,3.0
200C060R,200,STRANKA ZA BOSNU I HERCEGOVINU,8.0
200C060R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,82.0
200C060R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
200C060R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,0.0
200C060R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,1.0
200C060R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C060R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,22.0
200C060R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,0.0
200C060R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0.0
200C060R,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C060R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,1.0
200C060R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
200C060R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1.0
200C060R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C060R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1.0
200C060R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,3.0
200C060R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,18.0
200C060R,200,СРПСКА НАПРЕДНА СТРАНКА,0.0
200C060R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,1.0
200C060R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,7.0
200C060R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C060R,200,HSS - NHI,0.0
200C060R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,4.0
200C060R,200,BPS - SEFER HALILOVIĆ,9.0
200C061R,200,STRANKA ZA BOSNU I HERCEGOVINU,9.0
200C061R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,87.0
200C061R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
200C061R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,1.0
200C061R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C061R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C061R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,22.0
200C061R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,0.0
200C061R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,0.0
200C061R,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C061R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,2.0
200C061R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,2.0
200C061R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,0.0
200C061R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C061R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,0.0
200C061R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,0.0
200C061R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,39.0
200C061R,200,СРПСКА НАПРЕДНА СТРАНКА,0.0
200C061R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,0.0
200C061R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,0.0
200C061R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C061R,200,HSS - NHI,0.0
200C061R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,7.0
200C061R,200,BPS - SEFER HALILOVIĆ,2.0
200C062R,200,STRANKA ZA BOSNU I HERCEGOVINU,3.0
200C062R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,51.0
200C062R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,2.0
200C062R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,19.0
200C062R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,4.0
200C062R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C062R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,22.0
200C062R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,11.0
200C062R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,4.0
200C062R,200,NARODNA STRANKA RADOM ZA BOLJITAK,1.0
200C062R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,44.0
200C062R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,1.0
200C062R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,3.0
200C062R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C062R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,1.0
200C062R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,3.0
200C062R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,25.0
200C062R,200,СРПСКА НАПРЕДНА СТРАНКА,3.0
200C062R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,18.0
200C062R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,2.0
200C062R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,0.0
200C062R,200,HSS - NHI,0.0
200C062R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,5.0
200C062R,200,BPS - SEFER HALILOVIĆ,3.0
200C063R,200,STRANKA ZA BOSNU I HERCEGOVINU,4.0
200C063R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,63.0
200C063R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,2.0
200C063R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,16.0
200C063R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C063R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
200C063R,200,SDA - STRANKA DEMOKRATSKE AKCIJE,32.0
200C063R,200,ПДП - ПАРТИЈА ДЕМОКРАТСКОГ ПРОГРЕСА,3.0
200C063R,200,ДНС - ДЕМОКРАТСКИ НАРОДНИ САВЕЗ,4.0
200C063R,200,NARODNA STRANKA RADOM ZA BOLJITAK,0.0
200C063R,200,САВЕЗ НЕЗАВИСНИХ СОЦИЈАЛДЕМОКРАТА - СНСД - МИЛОРАД ДОДИК,28.0
200C063R,200,НАРОДНА ДЕМОКРАТСКА СТРАНКА,0.0
200C063R,200,СРПСКА РАДИКАЛНА СТРАНКА ДР ВОЈИСЛАВ ШЕШЕЉ,1.0
200C063R,200,ЕКОЛОШКА ПАРТИЈА РЕПУБЛИКЕ СРПСКЕ,0.0
200C063R,200,САВЕЗ ЗА ДЕМОКРАТСКУ СРПСКУ,2.0
200C063R,200,ДЕМОКРАТСКА ПАРТИЈА - ДРАГАН ЧАВИЋ,1.0
200C063R,200,SAVEZ ZA BOLJU BUDUĆNOST BIH - SBB BIH FAHRUDIN RADONČIĆ,24.0
200C063R,200,СРПСКА НАПРЕДНА СТРАНКА,1.0
200C063R,200,СОЦИЈАЛИСТИЧКА ПАРТИЈА И ПАРТИЈА УЈЕДИЊЕНИХ ПЕНЗИОНЕРА,14.0
200C063R,200,NAŠA STRANKA - NOVA SOCIJALISTIČKA PARTIJA ZDRAVKO KRSMANOVIĆ,3.0
200C063R,200,HRVATSKA KOALICIJA HDZ 1990 - HSP BIH,1.0
200C063R,200,HSS - NHI,3.0
200C063R,200,STRANKA DEMOKRATSKE AKTIVNOSTI A-sda,3.0
200C063R,200,BPS - SEFER HALILOVIĆ,2.0
200C064R,200,STRANKA ZA BOSNU I HERCEGOVINU,0.0
200C064R,200,SDP - SOCIJALDEMOKRATSKA PARTIJA BIH,0.0
200C064R,200,СРПСКА РАДИКАЛНА СТРАНКА РЕПУБЛИКЕ СРПСКЕ,0.0
200C064R,200,СДС - СРПСКА ДЕМОКРАТСКА СТРАНКА,20.0
200C064R,200,HDZ BIH - HRVATSKA DEMOKRATSKA ZAJEDNICA BOSNE I HERCEGOVINE,0.0
200C064R,200,DEMOKRATSKA  NARODNA ZAJEDNICA - DNZ BIH,0.0
